gene_id	gene_short_name	locus	FPKM_ECT095_R1	FPKM_ECT095_R2	FPKM_ECT105_R1	FPKM_ECT105_R2	FPKM_ECT115_R1	FPKM_ECT115_R2	FPKM_ECT125_R1	FPKM_ECT125_R2	FPKM_MES095_R1	FPKM_MES095_R2	FPKM_MES105_R1	FPKM_MES105_R2	FPKM_MES115_R1	FPKM_MES115_R2	FPKM_MES125_R1	FPKM_MES125_R2
ENSMUSG00000059205	Olfr1130	chr2:87606211-87609852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059206	Vmn1r71	chr7:10744542-10754364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059208	Hnrnpm	chr17:33646232-33686860	253.429	270.189	226.658	210.088	251.668	226.657	219.287	216.903	237.378	304.416	294.05	284.719	295.015	306.122	256.738	288.781
ENSMUSG00000059213	Ddn	chr15:98803776-98809490	0.0454563	0.0396186	0	0.0149508	0.00942439	0.0152313	0	0	0.00967083	0.013407	0	0	0.105302	0	0.0195463	0.0154672
ENSMUSG00000059218	Gm13084	chr4:143809244-143816093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059230	Defb4	chr8:19198705-19201545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059246	Foxb1	chr9:69757709-69760940	0	0	0	0.0187636	0	0	0	0.0189196	0	0	0	0	0	0	0	0
ENSMUSG00000059248	Sept9	chr11:117199660-117362325	166.303	158.691	116.303	92.311	134.047	100.884	93.8307	89.3557	156.524	158.691	190.959	167.945	190.781	160.933	173.688	165.047
ENSMUSG00000059251	Olfr345	chr2:36640040-36640976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059256	Gzmd	chr14:56129555-56132608	0	0.153913	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059263	Usp47	chr7:112023503-112111661	35.7557	36.8986	34.3216	38.3535	38.9878	41.1223	38.6515	44.3428	32.0192	42.0264	40.9015	41.9706	45.5361	46.1825	46.602	53.8637
ENSMUSG00000059273	Zc3h4	chr7:16401206-16437696	34.6621	28.2838	33.063	30.1827	40.2149	32.5168	34.7627	31.4874	25.5267	32.464	41.0061	32.425	44.2856	37.3097	40.709	37.488
ENSMUSG00000059278	Naa38	chr11:69395646-69396680	41.734	27.9349	37.1584	25.3669	40.0809	24.7378	40.9189	21.8757	45.393	25.0671	38.6323	25.7872	42.1583	21.7808	39.0004	23.8259
ENSMUSG00000059279	Olfr224	chr11:58565855-58570553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0612956
ENSMUSG00000059280	Vpreb2	chr16:17980427-17981273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059288	Cdyl	chr13:35659832-35874063	7.42839	7.9494	6.4078	6.14894	5.82852	5.96741	5.98037	6.45837	8.68201	10.9126	8.88568	10.0524	6.41589	9.06565	6.35772	6.91856
ENSMUSG00000059291	Rpl11	chr4:136049730-136053393	729.658	578.56	717.325	530.68	825.591	626.548	863.967	603.017	923.49	584.05	718.418	545.917	699.074	534.775	704.993	512.809
ENSMUSG00000059303	Olfr836	chr9:19120381-19125938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059305	Vpreb1	chr16:16868402-16869255	0.555594	0.258262	0	0.14619	0.691142	0.2234	0.338608	0.442215	0.425529	0.131094	0.18352	0.236948	0.252944	0.159662	0.430031	0.226859
ENSMUSG00000059316	Slc27a4	chr2:29802633-29817522	8.81824	6.478	11.801	7.70666	10.8826	8.1749	12.54	7.89606	9.80921	6.0563	10.8882	7.82001	14.2616	8.47719	16.4043	10.5305
ENSMUSG00000059319	Olfr295	chr7:86583861-86591128	0	0	0	0	0.017609	0	0.0123244	0	0.0120463	0	0	0	0	0.0203394	0	0
ENSMUSG00000059323	Tonsl	chr15:76626001-76639958	8.75538	10.3182	8.53483	10.9744	8.93422	9.58418	7.36927	9.83187	8.81657	9.49249	13.466	13.9883	10.1478	12.2464	9.09176	10.9765
ENSMUSG00000059325	Hopx	chr5:77086987-77115121	1.45303	1.33308	0.313748	1.40857	0.824485	0.973749	2.27522	1.54899	6.68607	9.04649	0.32839	0.217432	0.243717	0.0549383	0.197307	0.104084
ENSMUSG00000059326	Csf2ra	chr19:61224401-61228418	0.920681	1.36415	2.15302	3.4521	2.63419	3.20839	2.20437	3.35867	0.724737	0.841796	1.49015	1.86508	2.66164	2.05047	3.04838	2.19293
ENSMUSG00000059327	Eda	chrX:99975605-100400762	0.675327	0.748624	0.83836	1.14314	1.21557	0.84246	1.91283	1.51539	1.14613	1.13729	0.615578	0.504672	0.857523	0.64685	1.12276	1.08718
ENSMUSG00000059334	Zfp36l3	chrX:53774047-53776394	0.0725326	0.0210725	0	0	0	0	0	0	0	0.0427857	0	0	0	0	0	0
ENSMUSG00000059336	Slc14a1	chr18:78100090-78142119	0.0831595	0	0	0	0	0	0	0	0.297083	0.185821	0.40619	0.404266	0.820609	0.403228	0.0893987	0.0790242
ENSMUSG00000059343	Aldoart1	chr4:72850582-72852634	0	0.0482275	0	0	0.0172084	0	0.0180661	0	0.070639	0.0244803	0.0548324	0	0.0566813	0	0	0
ENSMUSG00000059355	Wdr83os	chr8:85080739-85082339	36.0033	31.5713	36.0814	28.7118	44.2839	28.1121	46.2548	31.5863	45.6812	36.3007	43.2909	28.5346	44.4769	29.9608	51.9294	31.649
ENSMUSG00000059361	Nrsn2	chr2:152368754-152376638	0.116999	0.0339912	0	0.0384816	0.121286	0	0	0.077603	0.224024	0.0690159	0.251201	0.33265	0.852256	0.462305	0.804957	0.676783
ENSMUSG00000059363	Fxn	chr19:24261452-24280605	12.6835	9.45637	9.40409	7.63966	12.673	8.34627	11.2424	5.9801	14.9876	9.7804	13.881	10.8619	17.2188	11.747	13.5691	10.5034
ENSMUSG00000059366	Olfr959	chr9:39569382-39575569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059371	Olfr427	chr1:174096890-174103224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059375	Vmn1r33	chr6:66610542-66618282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059379	Olfr1014	chr2:85776585-85777503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059382	Tas2r120	chr6:132656952-132657844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059383	Gfral	chr9:76164101-76213657	0	0	0	0	0	0	0	0	0	0	0	0	0.0745212	0	0	0
ENSMUSG00000059395	Nkapl	chr13:21467046-21468509	0.407258	0.540886	0.763812	1.14813	0.410119	0.545851	0.607848	0.810376	0.420843	0.411831	0.422786	0.289477	0.158924	0.501575	0.350243	0.395931
ENSMUSG00000059397	Olfr54	chr11:51014235-51031578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059401	Mamld1	chrX:71050255-71156056	0.177475	0.148434	0.217955	0.584804	0.338877	0.196101	0.610353	0.601308	0.0532823	0.103074	0.0351735	0.107201	0.5546	0.191346	0.743624	1.56922
ENSMUSG00000059406	Tmprss9	chr10:80871847-80899492	0	0	0.0399354	0.0160044	0	0	0	0	0	0	0	0	0	0	0.0104619	0
ENSMUSG00000059408	Mrgprh	chr17:12876033-12877842	0	0	0	0	0	0	0	0	0	0	0.0155419	0	0	0	0	0
ENSMUSG00000059409	Ppp2r5d	chr17:46682990-46705002	60.0706	55.1534	53.1088	43.8013	58.8158	46.6702	49.5523	44.5707	56.8509	56.6268	72.9882	64.636	80.0316	66.2915	62.2807	61.8642
ENSMUSG00000059410	Tas2r125	chr6:132909650-132910587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059411	Olfr434	chr6:43213020-43218113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059412	Fxyd2	chr9:45399708-45410278	0.134679	0.251988	0.331524	0.177186	0.279227	0.0902554	0.117258	0.178659	0.114612	0.317779	0.177945	0.478644	0.429204	0.290271	0.463296	0.274959
ENSMUSG00000059423	Zfp933	chr4:147822985-147848366	1.92442	2.98752	2.04349	2.68196	0.862314	2.39589	2.12459	3.22379	1.14514	2.14437	1.55455	2.5411	0.636166	2.38155	2.5771	4.99061
ENSMUSG00000059429	Olfr365	chr2:37188197-37206019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059430	Actg2	chr6:83512904-83536265	0.118878	0	0.0548549	0	0.0277209	0	0.103936	0	0.142247	0.140249	0	0	0	0	0.0727826	0
ENSMUSG00000059434	Gckr	chr5:31297442-31327314	0	0	0	0.0556001	0.0175237	0	0.0183971	0.0280306	0	0	0	0	0	0.164383	0	0.155711
ENSMUSG00000059436	Max	chr12:76937268-76962201	28.3591	27.177	23.8196	24.2289	24.0665	24.2679	33.0206	25.1863	32.5583	35.0913	27.8259	30.9923	24.223	28.3775	23.3234	26.1259
ENSMUSG00000059439	Bcas3	chr11:85353166-85826058	9.47827	8.86838	11.7608	8.71162	16.5543	10.0717	14.2986	11.3625	6.24685	5.427	9.24364	9.23491	20.984	11.4642	18.0773	14.4911
ENSMUSG00000059447	Hadhb	chr5:30155247-30184593	15.2713	12.4579	16.3976	20.2134	22.5906	23.2191	25.4568	21.98	26.9811	22.1818	21.6059	26.7387	25.8958	29.74	24.4469	25.7202
ENSMUSG00000059455	Plac8l1	chr18:42178674-42196709	0	0	0	0	0	0	0	0	0	0.0658048	0.0368483	0	0	0	0	0
ENSMUSG00000059456	Ptk2b	chr14:66153256-66281052	0.242374	0.125226	0.113748	0.18842	0.386945	0.299587	0.162261	0.247591	0.120041	0.167261	0.136864	0.545183	0.457444	0.423353	0.276946	0.359871
ENSMUSG00000059459	Gm10065	chr13:21479096-21479441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059460	Olfr286	chr15:98224307-98234450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059463	Spag11b	chr8:19140758-19143010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059473	Olfr979	chr9:39998002-40003465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059474	Mbtd1	chr11:93885851-93946985	25.0445	32.8879	19.8238	29.5089	25.5692	32.9064	25.5355	38.3685	20.4989	31.4651	18.1585	30.4092	25.1521	35.0592	21.2606	36.2044
ENSMUSG00000059475	Zfp426	chr9:20468548-20492746	8.44091	8.76599	7.29849	9.21164	6.80036	10.3468	9.09028	10.4162	7.32567	9.23418	7.70024	9.86235	7.06077	8.6708	7.91573	10.292
ENSMUSG00000059479	B3gnt8	chr7:25626653-25629492	1.27995	1.36566	3.79798	4.07885	7.71988	5.02962	7.57278	4.97802	0.173288	0.102958	0.403568	0.124062	1.56275	0.668768	0.625434	0.554303
ENSMUSG00000059481	Plg	chr17:12378608-12419384	0	0	0	0	0.025622	0	0	0	0.013146	0.0728988	0.0102052	0.0439206	0.0140657	0	0	0
ENSMUSG00000059482	2610301B20Rik	chr4:10874497-10899425	8.00486	9.79329	10.793	16.1939	9.89109	16.5248	14.0089	17.876	7.4283	8.20999	7.13511	10.093	6.29979	10.0569	8.75227	10.6487
ENSMUSG00000059486	Kbtbd2	chr6:56777523-56797813	10.2199	16.8039	9.55341	15.3769	10.3475	17.2079	12.0471	17.7322	10.4093	17.9742	10.2074	17.5147	8.77381	16.747	11.0679	17.2699
ENSMUSG00000059488	Olfr727	chr14:50123185-50128746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059493	Nhs	chrX:161833295-162159730	4.81185	4.99845	4.80934	5.3329	3.43887	5.12163	2.97591	4.44613	2.84775	3.95864	3.0423	2.69783	2.75308	3.09203	2.0324	3.02279
ENSMUSG00000059495	Arhgef12	chr9:42963841-43105987	11.4632	14.4648	13.2526	16.3449	15.154	17.919	16.8566	19.0352	7.69508	14.2411	10.2844	13.0072	13.296	14.8835	11.0301	19.7073
ENSMUSG00000059498	Fcgr3	chr1:171051174-171064935	0	0	0	0	0.524044	0.0861453	0.223879	0.0852602	0.0820548	0.111824	0.798855	1.31524	1.82761	1.47785	3.69536	1.72011
ENSMUSG00000059503	Olfr248	chr1:174391045-174392055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059504	Olfr314	chr11:58782951-58788768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059518	Znhit1	chr5:136982163-136988021	31.745	21.9377	37.4378	21.9261	42.0705	25.3575	49.6589	28.8324	37.5038	20.9527	40.3392	24.7082	44.8103	25.132	47.4766	24.4406
ENSMUSG00000059534	Uqcr10	chr11:4701972-4704342	129.637	103.701	144.832	111.852	137.599	102.254	132.931	97.1722	143.2	82.3706	142.066	98.9757	134.646	100.884	129.619	93.5603
ENSMUSG00000059540	Tcea2	chr2:181680309-181688071	2.10536	2.15648	1.52666	3.75351	1.89435	3.6277	1.31551	4.29523	1.06825	1.91234	1.52044	4.67407	2.09448	4.01142	1.9189	4.11282
ENSMUSG00000059547	Fbxw26	chr9:109717565-109746089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059552	Trp53	chr11:69580358-69591873	146.389	138.544	134.265	110.962	141.638	113.754	156.052	111.808	148.035	132.341	202.062	156.264	165.148	140.524	157.347	124.305
ENSMUSG00000059554	Ccdc28a	chr10:18213675-18234998	7.8843	6.73266	5.10064	6.76215	3.56861	5.56717	3.43367	4.18556	2.2406	1.98101	2.20164	1.95355	2.05288	2.07321	2.15116	2.00486
ENSMUSG00000059555	Tor4a	chr2:25192965-25196886	4.00407	2.87172	3.6047	2.68343	3.26314	4.11315	5.16813	3.59032	1.19056	0.910088	1.30427	1.36821	1.06151	0.885928	1.24813	1.10333
ENSMUSG00000059562	Ccdc154	chr17:25162460-25171913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059586	Nsmce2	chr15:59374246-59601684	40.6078	39.5997	34.5467	32.6866	40.7761	32.5886	37.4477	32.3907	44.2655	36.6737	47.9033	40.7763	43.7064	45.8477	44.9395	38.0884
ENSMUSG00000059588	Calcrl	chr2:84330625-84425411	0.301853	0.304016	0.071532	0.226757	0.122902	0.0861431	0.129034	0.0868775	1.93616	2.47356	1.04923	1.10406	1.08746	1.42872	2.59439	1.85673
ENSMUSG00000059595	Olfr935	chr9:38993970-38999683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059602	Syn3	chr10:86055124-86498882	0.577064	0.64965	0.828623	0.521947	1.12164	0.879983	0.690827	0.895457	0.0920777	0.12765	1.54872	1.30743	1.08371	1.55467	0.741348	1.14594
ENSMUSG00000059606	Rnase2b	chr14:51162259-51163018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059610	Olfr222	chr11:59570254-59576235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059623	Olfr39	chr9:20282350-20287578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059625	Sohlh1	chr2:25842994-25847248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0567888	0
ENSMUSG00000059626	Rhox3e	chrX:37542018-37551082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059632	Krtap8-1	chr16:89487378-89487952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059639	Clec4a4	chr6:122990366-123024105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059645	Gm7361	chr5:26257690-26264308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059648	Rnase11	chr14:51049450-51050163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059654	Reg1	chr6:78422710-78428667	0.111036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059657	Stfa2l1	chr16:36156810-36161953	0	0	0	0.133629	0	0.136137	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059663	4930524N10Rik	chrX:154339224-154343392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059668	Krt4	chr15:101918534-101924735	0	0	0	0	0	0	0.173715	0	0	0	0	0	0	0	0	0
ENSMUSG00000059669	Taf1b	chr12:24498358-24558539	7.76001	9.54303	6.38828	8.91435	8.05728	9.31139	7.73142	9.45216	9.2598	9.75232	7.99898	10.8277	7.86663	10.7353	8.21149	9.66089
ENSMUSG00000059674	Cdh24	chr14:54631230-54641364	6.67897	9.22461	5.42476	11.041	7.56843	9.9739	5.10923	11.0214	5.21286	8.03276	6.39396	14.976	10.4597	14.0476	10.0139	15.1071
ENSMUSG00000059687	Olfr108	chr17:37445479-37446517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059689	Zfp637	chr6:117841179-117845956	23.3311	14.4939	24.9807	20.6595	35.2181	23.7968	35.9277	26.9855	26.3159	16.109	30.3522	20.8318	40.8675	28.6201	54.1317	38.2075
ENSMUSG00000059690	1700020N15Rik	chrX:69945299-69945978	0	0	0	0	0	0	0	0	0	0	0.0535528	0	0	0	0	0.110333
ENSMUSG00000059708	Akap17b	chrX:36608313-36645395	2.61158	2.58416	2.71081	5.003	2.25614	4.36726	3.0391	4.44036	0.858219	1.34329	1.31644	1.62271	1.02061	1.81315	0.926748	1.48798
ENSMUSG00000059713	Rcan3	chr4:135412307-135433853	4.68507	2.9195	4.55486	3.07841	3.87986	4.03167	5.37773	4.60629	1.90802	1.54228	1.87924	2.2337	4.94643	3.05106	4.92516	6.87044
ENSMUSG00000059714	Flot1	chr17:35823229-35832791	7.89571	6.39407	8.38395	8.77578	11.7538	11.2584	10.375	10.0581	5.86139	6.3525	9.55923	11.5285	11.5654	9.51613	9.22562	10.4636
ENSMUSG00000059729	Olfr1385	chr11:49489087-49497496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059734	Ndufs8	chr19:3908869-3912717	27.4001	22.3405	38.9456	32.4432	47.7188	35.5398	54.1757	37.9892	37.9096	25.0785	52.4059	39.517	56.9394	41.6559	55.6037	39.3984
ENSMUSG00000059741	Myl3	chr9:110741860-110769798	0	0	0	0	0	0	0	0	0.0589857	0.0535849	0	0	0.202179	0	0.248307	0.0785952
ENSMUSG00000059742	Kcnh7	chr2:62693413-63184287	0.0320686	0.0533671	0	0.0198145	0	0	0	0	0.115206	0.240508	0	0	0	0	0	0
ENSMUSG00000059743	Fdps	chr3:89093587-89101959	103.992	112.287	90.6577	63.6974	88.0761	68.5566	72.3991	58.0373	91.5324	77.3829	110.351	82.583	102.182	95.5648	78.2122	62.1918
ENSMUSG00000059762	Olfr767	chr10:129074824-129082910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059763	Taar2	chr10:23938571-23941583	0	0.0484875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059772	Slx1b	chr7:126689467-126695784	1.80928	2.80864	1.63967	4.5297	2.87774	3.72796	2.49217	3.79718	2.21762	2.77169	1.88208	3.32063	2.17606	3.23988	1.56759	3.95108
ENSMUSG00000059791	Nrm	chr17:35861317-35865402	22.4175	14.0977	23.2525	20.8469	23.9438	21.6683	24.993	18.8405	15.2366	15.4741	31.6139	28.5959	31.4237	24.3562	27.4346	27.8634
ENSMUSG00000059796	Eif4a1	chr11:69666935-69672317	510.75	529.226	402.354	402.887	445.437	432.473	400.799	378.04	749.211	761.74	571.053	647.227	567.809	669.518	483.521	513.518
ENSMUSG00000059810	Rgs3	chr4:62559846-62704001	5.12831	5.33615	4.41538	4.0377	4.42254	4.59917	5.50365	4.19399	3.399	2.8013	5.15772	3.58554	5.26899	3.99916	5.12551	5.52356
ENSMUSG00000059811	Atl2	chr17:79848389-79896123	12.9158	16.8447	13.8095	15.4996	10.6451	17.1544	13.1728	15.5246	12.3727	15.149	10.9326	15.6598	10.0739	15.5158	8.88126	12.5622
ENSMUSG00000059816	Fam159a	chr4:108367776-108383349	0	0.0834018	0	0	0.238073	0.865721	0.187454	0.285613	0	0	0.331883	0.306074	0.457432	0.309361	0.246883	0.195361
ENSMUSG00000059820	AU019823	chr9:50605239-50617464	10.2851	12.1422	11.3725	11.6652	9.35932	14.3252	9.7651	16.032	11.2597	13.2136	9.76905	12.6321	8.5225	13.4786	7.42737	13.326
ENSMUSG00000059821	Olfr847	chr9:19373667-19378669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059824	Dbp	chr7:45705087-45710203	3.29117	2.15501	3.52103	2.86883	3.42682	3.64551	7.28527	4.58755	2.72926	1.80778	3.10541	1.55776	3.90862	2.29855	3.5518	2.99389
ENSMUSG00000059832	Kprp	chr3:92823073-92827247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059834	Sclt1	chr3:41626719-41742514	3.03079	7.47208	3.25383	7.52753	4.43969	7.66879	3.23062	7.47739	3.16976	6.23227	4.10735	10.0063	4.22973	10.1544	2.31417	8.01886
ENSMUSG00000059839	Zfp874b	chr13:67471512-67484225	2.58726	1.84937	1.38022	2.22471	1.32919	2.92995	2.10619	2.83487	1.72262	1.79731	1.19583	2.09095	1.28223	1.82561	1.6866	2.61294
ENSMUSG00000059842	Zfp341	chr2:154613296-154646821	3.68545	3.66502	4.21266	3.30956	4.10474	3.20022	4.12505	3.3543	3.34838	2.89186	4.98606	4.25467	4.99228	3.86508	4.67361	3.75748
ENSMUSG00000059845	Gm11567	chr11:99879186-99880229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059851	Kmt5c	chr7:4740114-4747514	22.3306	21.9257	23.1328	25.0651	22.597	21.1293	22.0933	23.0207	17.2663	17.9544	27.0948	27.3479	31.0448	27.7532	17.4842	24.5317
ENSMUSG00000059852	Kcng2	chr18:80294545-80364254	0.4028	0.388246	0.44895	0.159234	0.150563	0.263611	0.0526888	0.0602092	0.0772497	0.15812	0.184178	0.0645226	0.165308	0.086954	0.182157	0.102959
ENSMUSG00000059854	Hydin	chr8:110266976-110610253	0.0161789	0.0188015	0.0221254	0.0212852	0.00670867	0.0144564	0.00939072	0.0321932	0.0160629	0.0318121	0.0267204	0.026833	0.0196419	0.0232467	0	0.0110102
ENSMUSG00000059857	Ntng1	chr3:109780039-110144011	0.363774	0.279576	0.118421	0.207282	0.344462	0.380714	0.352462	0.256809	1.07077	1.89879	0.102612	0.141671	0.464438	0.546365	0.871306	0.771859
ENSMUSG00000059862	Olfr826	chr10:130178470-130184186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059864	Olfr1393	chr11:49278303-49282769	0	0	0	0.0186016	0	0	0	0	0.0120323	0	0	0.0200999	0	0	0	0.0192441
ENSMUSG00000059866	Tnip2	chr5:34496086-34513991	0.471209	0.555251	0.51252	1.21168	1.11718	1.82793	1.64107	2.13096	0.255178	0.353763	0.634971	0.812832	0.60457	0.832402	0.97643	1.42846
ENSMUSG00000059867	Olfr960	chr9:39622927-39624171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059873	Olfr1029	chr2:85973894-85978913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059874	Olfr603	chr7:103383061-103386177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059878	Zfp422	chr6:116624015-116628999	53.2894	54.5282	52.9395	51.1329	54.3696	53.1374	55.2152	57.1171	49.4151	54.6929	53.8009	59.2943	59.3077	65.2342	60.4231	73.5184
ENSMUSG00000059883	Irak4	chr15:94543642-94581815	0.450991	0.506627	1.09066	0.711998	1.34645	1.40151	1.66223	1.57543	0.601275	0.630662	0.665391	0.470157	0.971855	0.928812	1.27991	1.22765
ENSMUSG00000059887	Olfr1507	chr14:52488790-52495749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059890	Ube4a	chr9:44923126-44965600	19.5504	18.8026	18.3634	18.4203	20.5134	22.9235	22.3952	24.6211	15.8837	18.6066	18.7355	18.0988	22.1997	23.086	20.2416	22.8931
ENSMUSG00000059891	Tsks	chr7:44943203-44958035	0.0471643	0.0273341	0	0.03095	0.0195145	0	0.286496	0	0.0200319	0	0	0.0669361	0.0214568	0.0939296	0	0.0319963
ENSMUSG00000059895	Ptp4a3	chr15:73723144-73758766	7.65039	6.53923	7.3447	4.99602	8.06628	6.58692	8.84431	5.77739	27.6595	20.6972	21.3046	16.1206	19.4149	16.4535	20.0983	13.9296
ENSMUSG00000059897	Zfp930	chr8:69209037-69230536	6.80907	7.93198	3.75693	6.04484	1.5965	4.99897	3.26733	5.95355	7.93773	8.98417	3.80354	8.68898	1.36586	6.26446	2.45478	5.052
ENSMUSG00000059898	Dsc3	chr18:19960929-20002351	0.289994	0.0741928	1.10846	0.947095	3.96032	3.32236	18.3511	8.13113	0.0271658	0	0.0384848	0.113448	1.61309	0.722698	0.579986	1.76789
ENSMUSG00000059900	Tmem40	chr6:115729130-115762410	0.066914	0.163618	0.898665	0.756937	1.53587	1.62121	1.18554	1.24761	0.143312	0.1579	0.353652	0.484628	0.913942	0.814763	0.287738	0.500921
ENSMUSG00000059901	Adamts14	chr10:61197111-61273438	0.229692	0.228796	0.195036	0.194265	0.291153	0.137889	0.428541	0.252968	0.476488	0.406474	0.270969	0.244968	0.537799	0.424329	0.468116	0.569423
ENSMUSG00000059908	Mug1	chr6:121838540-121889057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059910	Olfr1265	chr2:90035336-90042214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059920	4930453N24Rik	chr16:64762135-64771161	6.15025	5.74105	5.19824	5.16104	5.72686	5.37152	5.2272	5.41865	7.33921	8.11965	6.79715	7.83375	5.61405	7.27559	6.52205	6.47221
ENSMUSG00000059921	Unc5c	chr3:141465215-141834924	14.8278	11.3323	11.5315	11.672	11.8652	12.4031	10.1437	8.56344	5.70894	4.77096	2.22801	2.47542	10.622	6.42786	40.2552	19.6289
ENSMUSG00000059923	Grb2	chr11:115644044-115708597	29.5372	33.1397	28.8318	27.3859	36.292	31.7544	32.5825	29.1718	26.0596	26.819	26.6209	29.9716	34.2413	29.956	26.3135	30.1786
ENSMUSG00000059934	Prh1	chr6:132569808-132572941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059939	9430015G10Rik	chr4:156109981-156127265	15.7474	24.0812	15.6383	34.6401	17.3397	26.5594	11.2697	23.4266	15.4783	17.2358	12.3887	24.3144	15.2908	21.2669	9.97302	19.1209
ENSMUSG00000059956	Serpinb12	chr1:106934448-106957080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059964	Olfr119	chr17:37696563-37702124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059970	Hspa2	chr12:76404175-76406938	2.7968	2.87815	10.4798	9.04545	8.69151	9.93595	9.09503	7.10731	0.272418	0.656198	0.924524	1.14966	2.16332	1.57417	1.88441	2.31681
ENSMUSG00000059974	Ntm	chr9:28994749-29963129	1.51354	2.41785	4.00431	4.5497	0.669558	1.37621	0.652304	0.393851	0.619821	0.659814	0.156011	0.228495	2.12057	0.301842	0.506227	3.76151
