gene_id	gene_short_name	locus	ECT095_R1	ECT095_R2	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	ECT125_R1	ECT125_R2	MES095_R1	MES095_R2	MES105_R1	MES105_R2	MES115_R1	MES115_R2	MES125_R1	MES125_R2
ENSMUSG00000060950	Trmt61a	chr12:111678104-111683902	196	390	210	287	571	304	515	287	851	696	773	382	496	351	288	250
ENSMUSG00000060961	Slc4a4	chr5:88886817-89239653	86	156	109	180	141	91	65	88	337	302	818	429	185	317	58	97
ENSMUSG00000060962	Dmkn	chr7:30763755-30781063	4	4	1	0	3	1	6	0	0	0	0	0	0	0	0	0
ENSMUSG00000060967	Etd	chrX:53434917-53443576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060969	Irx1	chr13:71957920-71963723	22	17	30	50	68	33	98	87	66	47	4	1	152	3	412	238
ENSMUSG00000060974	Olfr530	chr7:140371871-140376331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060981	Hist1h4h	chr13:23531049-23531519	3	7	12	2	9	2	5	1	10	1	10	0	13	1	12	2
ENSMUSG00000060985	Tdrd5	chr1:156255295-156303664	1	9	2	5	3	1	1	1	0	0	0	0	3	0	0	1
ENSMUSG00000060988	Galnt13	chr2:54436316-55118309	2	3	1	3	1	0	0	0	6	5	3	0	3	1	2	1
ENSMUSG00000060992	Copz1	chr15:103272909-103299868	2143	3076	2344	2386	4697	2453	4748	2186	4706	2986	6588	2600	4872	2643	5148	2636
ENSMUSG00000061000	Olfr507	chr7:108621813-108622764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061013	Mkx	chr18:6934965-7004780	15	31	57	77	187	112	184	115	40	43	262	169	137	206	479	146
ENSMUSG00000061022	Vmn1r222	chr13:23232065-23233119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061024	Rrs1	chr1:9545407-9547455	706	1316	889	872	1592	901	1589	748	2197	1966	2691	1098	1176	866	1026	646
ENSMUSG00000061028	Clasrp	chr7:19581034-19604486	208	558	320	739	742	628	483	683	581	511	1001	595	739	623	542	576
ENSMUSG00000061032	Rrp1	chr10:78400385-78413043	2786	4556	3216	3446	7020	3428	5539	3412	5812	4290	9825	3711	7231	3669	5232	3627
ENSMUSG00000061039	Olfr920	chr9:38752298-38760117	0	2	1	0	1	2	3	3	0	0	0	0	1	0	0	1
ENSMUSG00000061046	Haghl	chr17:25779842-25785673	125	304	159	379	393	414	369	427	112	145	270	266	312	233	427	366
ENSMUSG00000061048	Cdh3	chr8:106510890-106557297	4321	6502	9332	10314	17399	11888	15591	10733	650	334	7429	3136	10959	4872	15708	7176
ENSMUSG00000061062	Gm10093	chr17:78491564-78493541	308	384	285	263	561	259	574	278	730	330	878	318	556	319	592	329
ENSMUSG00000061065	H2al1o	chrX:9571900-9572409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061068	Mcpt4	chr14:56059628-56062313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061079	Zfp143	chr7:110061216-110095394	259	538	360	522	608	478	700	495	723	601	1185	576	735	573	750	532
ENSMUSG00000061080	Lsamp	chr16:39984370-42181679	4	9	6	10	10	3	43	1	52	71	24	11	29	14	40	31
ENSMUSG00000061082	Plac1	chrX:53069994-53240111	4	4	1	2	25	1	6	1	59	44	78	24	57	33	93	35
ENSMUSG00000061086	Myl4	chr11:104550662-104595753	1	3	1	2	1	0	1	0	5	2	7	2	2	5	8	2
ENSMUSG00000061099	Gapdhs	chr7:30729779-30743681	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000061100	Retnla	chr16:48842550-48844461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061104	Sap18b	chr8:95825345-95826134	0	0	2	2	4	1	0	2	3	2	5	2	3	1	2	2
ENSMUSG00000061111	Mcrip1	chr11:120542887-120549727	975	1149	1242	1048	2626	1156	2489	1025	2822	1100	3647	1191	2707	1115	2890	1089
ENSMUSG00000061118	Dnajc30	chr5:135064201-135065862	217	256	317	269	588	276	567	276	569	321	896	260	584	324	676	347
ENSMUSG00000061119	Prcp	chr7:92875251-92934583	343	395	597	664	1080	710	833	696	671	403	648	315	812	390	1029	595
ENSMUSG00000061126	Cyp4f39	chr17:32468461-32492479	1	1	5	8	7	7	73	26	2	0	0	0	0	0	0	0
ENSMUSG00000061130	Ppm1b	chr17:84956740-85023991	583	1225	878	1078	1699	1142	1485	1089	868	953	1585	1024	1447	1056	1213	1147
ENSMUSG00000061132	Blnk	chr19:40928926-40994535	0	0	2	3	9	10	7	7	0	0	1	1	13	5	18	4
ENSMUSG00000061136	Prpf40a	chr2:53134703-53191284	1914	3958	1963	2754	4164	3013	3526	3304	5374	5347	6613	3615	4022	3554	3650	3580
ENSMUSG00000061143	Maml3	chr3:51685906-52105076	661	1305	778	1220	1492	1139	1422	1119	559	882	1114	720	1210	897	961	1181
ENSMUSG00000061144	Spink12	chr18:44104406-44108543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061150	Vmn1r229	chr17:20814494-20815415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061165	Olfr160	chr9:37708963-37716250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061171	Slc38a11	chr2:65316429-65364034	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
ENSMUSG00000061175	Fnip2	chr3:79455973-79567796	389	965	373	579	735	598	835	662	660	916	1077	580	593	654	830	721
ENSMUSG00000061184	Tmprss11c	chr5:86231480-86289308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061186	Sfmbt2	chr2:10370509-10595253	28	68	20	45	19	32	16	21	40	83	24	30	15	16	49	26
ENSMUSG00000061195	Olfr1289	chr2:111480818-111484615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061207	Stk19	chr17:34823992-34836945	61	135	56	122	169	143	125	153	166	125	203	141	153	130	124	115
ENSMUSG00000061208	Vmn1r8	chr6:57032283-57037391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061210	Olfr47	chr6:43231528-43236959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061232	H2-K1	chr17:33996016-34000333	178	324	235	208	231	131	170	85	445	249	537	199	438	264	370	212
ENSMUSG00000061244	Exoc5	chr14:49004089-49066653	441	1061	495	906	1119	851	923	925	1524	1562	1633	1391	1235	1357	1306	1273
ENSMUSG00000061259	Tmprss11d	chr5:86302216-86373420	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061273	Mmgt1	chrX:56585511-56598069	568	1228	719	1127	1237	914	1218	969	1512	1482	1719	1216	1265	1238	1536	1213
ENSMUSG00000061286	Exosc5	chr7:25659163-25671368	478	589	601	553	1090	511	1098	471	1254	591	1369	388	780	347	695	361
ENSMUSG00000061288	Taok3	chr5:117120128-117275219	42	90	64	98	140	93	118	82	89	99	182	66	162	101	192	103
ENSMUSG00000061292	Cyp3a59	chr5:146079266-146113285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061295	Olfr1261	chr2:89991220-89996189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061296	Vmn1r210	chr13:22825874-22831348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061298	Agbl4	chr4:110397660-111664324	0	1	2	2	1	0	1	2	8	2	1	0	1	1	3	3
ENSMUSG00000061306	Slc38a10	chr11:120103959-120151346	2007	2723	2738	2595	5175	2929	4944	2744	3206	2271	5130	1915	4214	1973	3551	2113
ENSMUSG00000061311	Rag1	chr2:101638281-101649501	0	1	2	4	3	2	1	1	2	0	15	5	19	8	18	12
ENSMUSG00000061313	Ddhd2	chr8:25725345-25754596	217	599	207	590	386	505	312	558	452	604	499	512	346	521	399	594
ENSMUSG00000061315	Naca	chr10:128035574-128048637	5954	8131	6512	6642	14744	7148	14415	7226	16820	8365	15340	6057	11769	6177	12701	6275
ENSMUSG00000061322	Dnaic1	chr4:41569774-41638158	17	18	29	18	27	35	22	10	15	6	8	4	1	1	3	1
ENSMUSG00000061336	Olfr116	chr17:37620576-37627199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061342	Olfr1168	chr2:88181879-88186919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061353	Cxcl12	chr6:117168534-117181367	68	166	63	115	332	351	987	1064	604	281	48	24	26	32	94	29
ENSMUSG00000061356	Nuggc	chr14:65598545-65648531	4	0	1	1	2	4	4	1	2	5	1	4	4	1	2	2
ENSMUSG00000061360	Phf5a	chr15:81864519-81871911	1249	1920	1372	1425	2662	1244	2458	1177	4280	2339	4582	1770	2983	1649	2614	1372
ENSMUSG00000061361	Olfr168	chr16:19529273-19535555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061367	Olfr771	chr10:129160002-129164751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061371	Zfp873	chr10:82048122-82061586	52	170	94	175	127	213	170	185	113	161	187	148	112	147	221	175
ENSMUSG00000061374	Fiz1	chr7:5007058-5014697	1012	1418	1195	1126	2251	1205	2608	1162	2122	1353	3440	1177	2544	1260	2764	1364
ENSMUSG00000061376	Vmn1r219	chr13:23159311-23168154	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000061387	Olfr1490	chr19:13651090-13659545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061388	Csn1s2b	chr5:87808081-87824426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061392	Mageb5	chrX:91779543-91783018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061393	Acvr2b	chr9:119402117-119434995	1136	1621	1044	1137	1758	1098	1652	1090	1858	1496	2739	1023	1074	889	508	618
ENSMUSG00000061397	Krt79	chr15:101929331-101940324	0	1	0	10	12	12	17	6	0	0	0	0	0	0	0	0
ENSMUSG00000061410	Zcchc14	chr8:121598702-121652901	907	1779	1113	1567	2941	1695	2269	1816	2010	2530	3870	2253	3580	2560	3196	3149
ENSMUSG00000061411	Nol4l	chr2:153407461-153529971	338	613	472	636	999	805	955	794	836	1080	1584	819	852	756	877	930
ENSMUSG00000061414	Cracr2a	chr6:127561337-127674248	15	15	16	27	42	19	45	32	60	46	59	54	58	57	31	21
ENSMUSG00000061436	Hipk2	chr6:38694389-38876165	1983	3901	2472	2924	4380	3068	3998	3065	1603	2409	4518	2025	2894	2366	3319	2834
ENSMUSG00000061451	Tmem151a	chr19:5071034-5085531	2	1	2	1	3	2	5	0	11	8	10	5	14	2	16	7
ENSMUSG00000061455	Stx17	chr4:48124914-48186507	216	384	349	531	707	582	654	599	391	314	533	346	511	454	564	497
ENSMUSG00000061457	Olfr871	chr9:20212206-20213353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061458	Nol10	chr12:17348457-17430095	517	1451	782	862	1601	1045	1271	680	1756	1967	2323	1131	1537	1334	1227	813
ENSMUSG00000061461	Smim20	chr5:53267137-53278540	184	235	244	266	539	310	447	259	343	154	492	224	511	226	413	197
ENSMUSG00000061462	Obscn	chr11:58994255-59136402	0	1	1	0	9	0	4	3	4	4	2	1	3	3	5	1
ENSMUSG00000061469	Gm12569	chr11:51220472-51235053	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000061474	Mrps36	chr13:100735954-100744659	75	104	79	86	158	84	134	67	219	76	252	63	166	62	127	68
ENSMUSG00000061477	Rps7	chr12:28630853-28635953	5736	6375	7200	5987	15822	6885	19697	6911	16972	6044	15571	4445	11161	4481	15367	5191
ENSMUSG00000061479	Snrpa	chr7:27187006-27196271	2047	2677	2594	2173	5462	2254	4867	2046	5284	3014	8209	2518	5704	2440	5484	2358
ENSMUSG00000061482	Hist1h4d	chr13:23581597-23582735	4	12	11	9	15	10	25	4	24	9	48	12	34	13	52	12
ENSMUSG00000061489	Olfr525	chr7:140320857-140327625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061517	Sox21	chr14:118233231-118237030	8	8	34	27	94	26	225	96	0	0	1	0	8	2	0	0
ENSMUSG00000061518	Cox5b	chr1:36691448-36693681	961	1393	999	1080	2080	1021	2101	1150	2500	1333	3186	958	2019	1007	1908	880
ENSMUSG00000061520	Olfr153	chr2:87531795-87533053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061524	Zic2	chr14:122475434-122479852	22	13	93	195	724	83	44	29	693	660	4247	1838	1402	1352	1138	1067
ENSMUSG00000061525	4921509C19Rik	chr2:151470541-151476153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061527	Krt5	chr15:101707069-101712898	3255	3505	11976	11676	27817	18321	65188	24146	24	1	433	90	570	152	110	5
ENSMUSG00000061531	Tmem236	chr2:14174522-14221993	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061533	Cep128	chr12:90998491-91384409	207	411	206	337	752	372	492	375	386	387	895	434	866	612	638	603
ENSMUSG00000061535	C1qtnf7	chr5:43515537-43618803	1	1	1	0	121	2	20	9	8	10	15	18	175	76	375	222
ENSMUSG00000061536	Sec22c	chr9:121680044-121705490	321	686	407	436	823	590	796	558	449	441	797	495	774	544	615	620
ENSMUSG00000061540	Orm2	chr4:63362448-63365878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061544	Zfp229	chr17:21730794-21769342	106	281	126	243	172	272	373	338	202	205	280	225	153	229	369	331
ENSMUSG00000061549	Olfr301	chr7:86403845-86414024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061559	Wdr61	chr9:54714734-54734519	735	1380	798	1068	1673	1042	1433	918	2087	1439	2051	1081	1500	1093	1336	941
ENSMUSG00000061561	Olfr373	chr8:72083176-72103084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061576	Dpp6	chr5:26817356-27727505	10	18	4	11	13	4	30	12	42	23	19	7	17	6	87	27
ENSMUSG00000061577	Adgrg5	chr8:94923693-94943280	0	4	7	8	2	3	0	5	0	2	2	8	11	5	3	0
ENSMUSG00000061578	Ksr2	chr5:117413999-117775003	4	19	15	7	13	11	12	11	0	1	7	8	7	11	1	3
ENSMUSG00000061584	Lyg2	chr1:37905922-37916493	1	0	0	0	0	0	0	0	5	9	1	1	0	1	0	0
ENSMUSG00000061589	Dot1l	chr10:80755205-80795461	848	1978	1079	2050	1961	1754	1953	1832	1483	2189	3283	2175	1690	1853	1498	1824
ENSMUSG00000061601	Pclo	chr5:14514917-14863459	34	74	39	104	113	86	77	103	13	6	15	8	20	10	30	21
ENSMUSG00000061602	Vmn1r78	chr7:12150256-12159959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061603	Akap6	chr12:52699382-53155599	10	5	4	16	66	22	38	17	21	23	72	43	108	52	61	39
ENSMUSG00000061607	Mdc1	chr17:35841514-35859670	2177	3380	2394	3165	5177	2967	4035	2977	5201	4061	7886	3243	6228	3593	5164	3360
ENSMUSG00000061613	U2af1	chr17:31647081-31658754	1359	2371	1552	1749	3420	1755	2821	1649	4235	3110	5007	2327	3576	2461	3102	2114
ENSMUSG00000061614	Olfr845	chr9:19336456-19341718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061615	Hist1h2ab	chr13:23751125-23751598	0	2	1	0	5	0	3	0	4	1	1	0	4	2	7	2
ENSMUSG00000061616	Olfr12	chr1:92617787-92623412	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000061619	Vma21-ps	chr4:52496938-52497244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061626	Olfr68	chr7:103774357-103779698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061633	1700029P11Rik	chr15:81980539-81981563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061637	Olfr1457	chr19:13093378-13097891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061650	Med9	chr11:59948205-59962205	380	468	404	325	751	390	572	351	865	490	925	324	666	295	453	287
ENSMUSG00000061653	Vmn1r46	chr6:89969312-89986721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061665	Cd2ap	chr17:42792950-42876424	1510	3627	2019	3218	2933	3103	2887	2788	1217	1561	1324	1045	953	1147	737	1187
ENSMUSG00000061666	Gdpd1	chr11:87033866-87074062	127	226	150	241	406	283	486	317	177	112	273	121	316	182	438	305
ENSMUSG00000061689	Dlgap4	chr2:156613704-156764363	1165	1814	1615	1788	3312	1769	2669	1623	2197	1547	4263	1473	2555	1431	2353	1397
ENSMUSG00000061701	Fbxw20	chr9:109217431-109234754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061702	Tmem91	chr7:25669138-25675166	0	0	0	4	2	3	0	1	0	0	0	0	1	0	3	0
ENSMUSG00000061707	Gm4871	chr5:145029599-145032754	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061718	Ppp1r1b	chr11:98348403-98357796	2	0	0	0	0	0	17	2	0	1	0	0	6	0	5	1
ENSMUSG00000061723	Tnnt3	chr7:142498835-142516008	59	138	20	11	9	11	6	4	19	12	9	2	5	1	0	2
ENSMUSG00000061731	Ext1	chr15:53064037-53346159	910	1617	1331	1383	2617	1651	2326	1396	1717	1539	2704	1347	2609	1503	2889	1916
ENSMUSG00000061740	Cyp2d22	chr15:82370526-82380257	21	23	28	56	101	61	63	89	8	10	33	25	54	41	86	64
ENSMUSG00000061742	Slc22a12	chr19:6535844-6543019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061751	Kalrn	chr16:33969072-34514086	172	372	298	392	628	462	494	505	493	628	971	608	790	576	992	846
ENSMUSG00000061755	Bod1l	chr5:41787537-41844315	782	2189	740	1843	1834	1870	1216	2027	1078	1665	2590	1458	1520	1325	1601	1628
ENSMUSG00000061758	Akr1b10	chr6:34384217-34396950	170	220	224	241	412	292	356	200	176	102	308	114	205	112	139	91
ENSMUSG00000061759	Armt1	chr10:4432466-4455141	338	664	434	577	730	648	594	621	983	751	1106	594	631	546	603	524
ENSMUSG00000061762	Tac1	chr6:7554878-7562977	0	3	0	2	54	1	26	1	10	2	18	17	77	30	330	37
ENSMUSG00000061769	Klra6	chr6:130013032-130026954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061778	Mospd2	chrX:164936168-164980375	173	497	177	433	212	330	213	253	176	234	219	232	194	272	273	291
ENSMUSG00000061780	Cfd	chr10:79890852-79892655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061787	Rps17	chr7:81342732-81345254	7320	9850	9277	8562	19685	9466	21221	9630	22297	9373	20538	7046	13875	6771	17076	6986
ENSMUSG00000061798	Olfr1204	chr2:88849291-88857920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061802	Armc4	chr18:7088232-7297901	0	2	0	0	1	0	0	0	5	1	0	0	0	1	1	0
ENSMUSG00000061808	Ttr	chr18:20665249-20674324	0	1	0	0	0	0	0	0	1	109	0	0	0	0	1	0
ENSMUSG00000061809	Tbpl2	chr2:24071720-24096595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061815	Rufy4	chr1:74125540-74148223	2	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0
ENSMUSG00000061816	Myl1	chr1:66924294-66945384	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0
ENSMUSG00000061825	Ces2c	chr8:104847067-104854483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061829	Vmn1r214	chr13:23030417-23037957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061838	Suclg2	chr6:95473008-95718800	989	1511	1285	1358	2455	1561	2696	1488	1847	1330	2041	861	1468	945	1385	1016
ENSMUSG00000061845	Defa35	chr8:21065037-21065996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061847	Defb39	chr8:19052825-19064810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061859	Patj	chr4:98395790-98719603	1097	1771	1650	1773	2453	1938	2708	1949	210	165	691	337	849	447	1512	749
ENSMUSG00000061875	Olfr1148	chr2:87830532-87835803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061877	BC048679	chr7:81494274-81498281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000061878	Sphk1	chr11:116530924-116536674	5	5	13	19	12	15	24	12	1	0	6	0	4	3	7	6
ENSMUSG00000061882	Ccdc62	chr5:123930678-123969895	11	22	12	50	22	27	22	38	8	9	28	14	26	12	22	23
ENSMUSG00000061887	Ssbp3	chr4:106911469-107049694	3230	4834	4013	4837	10488	4521	8389	5048	12129	9819	17047	7455	12248	6912	11999	8168
ENSMUSG00000061894	Zscan20	chr4:128583546-128610098	159	264	170	228	344	253	452	259	275	263	555	226	323	263	435	290
ENSMUSG00000061898	Rbak	chr5:143172185-143180775	76	263	133	307	254	314	343	370	207	266	302	291	266	262	374	364
ENSMUSG00000061904	Slc25a3	chr10:91116573-91124059	3810	6280	4700	5279	9691	5251	9824	5495	10742	6710	11114	5004	8950	5311	10032	5372
ENSMUSG00000061906	Ugt2b38	chr5:87409941-87424203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061911	Myt1l	chr12:29528383-29923213	0	3	0	0	1	1	0	0	0	2	1	1	0	1	0	2
ENSMUSG00000061923	Odf1	chr15:38219202-38226735	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000061928	Dsg1b	chr18:20376728-20410196	0	0	1	6	20	5	100	31	0	0	0	0	1	0	0	0
ENSMUSG00000061937	Csn1s2a	chr5:87774566-87788797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061947	Serpina10	chr12:103614785-103631444	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSMUSG00000061950	Ppp4r1	chr17:65782572-65841926	1247	2282	1355	1788	2890	1710	2613	1772	3694	2992	5403	2542	3684	2444	3309	2466
ENSMUSG00000061952	Olfr1377	chr11:50981966-50986593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061958	Gm14851	chr8:21095073-21096050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061959	Ces1e	chr8:93201217-93229619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061961	Olfr815	chr10:129900569-129905867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061972	Olfr99	chr17:37279042-37283460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061974	Cldn24	chr8:47822142-47822805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061977	Tas2r104	chr6:131684835-131685744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061979	Rcc1l	chr5:134148053-134176774	363	558	370	438	857	458	832	428	1380	794	1456	583	809	533	722	445
ENSMUSG00000061981	Flot2	chr11:78037930-78060434	1082	1754	1320	1320	2172	1388	2196	1223	1293	779	1708	743	1492	774	1407	823
ENSMUSG00000061983	Rps12	chr10:23785182-23787275	12073	14070	11858	11046	22654	11764	26824	11617	34102	13345	22999	7814	15255	7289	21366	8038
ENSMUSG00000061984	Olfr392	chr11:73811739-73817049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061991	Hist1h2af	chr13:23533905-23534304	3	1	0	0	11	0	2	0	0	0	2	0	4	0	3	0
ENSMUSG00000062006	Rpl34	chr3:130726830-130730398	872	1302	1076	1218	2231	1237	2278	1190	2770	1188	2784	881	1869	674	1866	852
ENSMUSG00000062007	Hsh2d	chr8:72189637-72201527	0	0	0	0	0	1	1	0	0	2	0	0	0	1	1	1
ENSMUSG00000062012	Zfp13	chr17:23575843-23599487	302	473	329	372	722	381	592	378	550	385	903	448	768	405	688	453
ENSMUSG00000062014	Gmfb	chr14:46808148-46822242	1210	2837	1186	1961	2618	2075	2567	2220	4980	5002	3917	2968	2492	2703	2573	2444
ENSMUSG00000062017	Abca14	chr7:120203963-120325352	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000062028	Irgc1	chr7:24431921-24452171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062031	Pgghg	chr7:140941547-140947664	204	296	280	391	817	425	809	476	483	355	496	231	668	323	799	460
ENSMUSG00000062037	Olfr285	chr15:98309202-98317353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062040	Zfp27	chr7:29893332-29906572	147	255	163	256	346	268	361	261	280	287	543	278	417	326	541	358
ENSMUSG00000062042	Olfr294	chr7:86615635-86616643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062044	Lmtk3	chr7:45783737-45804144	111	318	160	490	314	350	215	392	149	200	335	384	262	289	221	288
ENSMUSG00000062054	Iah1	chr12:21316388-21323819	148	196	178	227	479	267	455	250	435	239	656	335	529	296	636	356
ENSMUSG00000062061	Obp2a	chr2:25700042-25703326	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000062064	Slc2a7	chr4:150148971-150168482	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000062070	Pgk1	chrX:106187099-106203699	5503	8123	4350	3451	5056	2746	4962	2353	16092	8997	10999	3865	4809	2927	5200	2491
ENSMUSG00000062074	Wisp3	chr10:39150969-39163794	0	0	1	0	1	0	0	0	2	0	1	0	3	0	0	3
ENSMUSG00000062075	Lmnb2	chr10:80901202-80918245	1141	1924	1213	1530	2863	1520	2475	1523	3498	2587	5092	2100	3471	2078	2784	1932
ENSMUSG00000062077	Trim54	chr5:31116711-31137630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000062078	Qk	chr17:10206470-10319361	1865	3900	2293	3377	5235	3579	5506	4279	5157	4866	6539	4132	5333	4334	5802	4412
ENSMUSG00000062082	Cd200r4	chr16:44811732-44839150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062083	Rpl13a-ps1	chr19:50030123-50030735	1	3	3	2	6	1	2	1	11	2	5	3	5	1	3	0
ENSMUSG00000062098	Btbd3	chr2:138256564-138287422	415	872	553	1106	1015	862	1353	1200	864	878	1271	959	951	814	1049	943
ENSMUSG00000062101	Zfp119b	chr17:55938380-55949500	16	59	33	57	29	54	53	53	36	20	43	42	22	51	50	62
ENSMUSG00000062103	Olfr924	chr9:38844448-38851495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062105	Olfr183	chr16:58995356-59001441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
